materials;participant;is_test_trial;item;condition;position;question order;rating1;content
AcceptTask;53;no;16;basZ;40;1;7;Ten spisovatel nevydal žádnou povídku.
AcceptTask;53;no;17;EqA;23;1;3;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;53;no;18;EqZ;27;1;5;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;54;no;1;NRZ;22;1;4;Profesor Novák nechce, abychom vyhodili žádného akademika.
AcceptTask;54;no;2;basA;16;1;5;Marie nejedla týden ani chléb.
AcceptTask;54;no;3;basZ;40;1;7;Král nepotkal žádného ministra.
AcceptTask;54;no;4;EqA;26;1;5;Zloděj ze souostroví Qwghlm je tak šikovný jako ani jeden zloděj.
AcceptTask;54;no;5;EqZ;12;1;3;Tenhle racek je tak šikovný jak žádný jiný racek na pobřeží.
AcceptTask;54;no;6;NRA;14;1;4;Starosta nechce, aby farmář Karel prodal ani jednoho králíka.
AcceptTask;54;no;7;NRZ;38;1;4;Policista Karel nechce, aby žádný řidič jezdil proti předpisům.
AcceptTask;54;no;8;basA;34;1;7;Čtenáři Karlovi neutekla minulý týden ani jedna nová kniha.
AcceptTask;54;no;9;basZ;9;1;7;Uklízeč Karel neumyl žádné okno.
AcceptTask;54;no;10;EqA;32;1;5;Tenhle voják je tak poslušný jako ani jeden jiný voják.
AcceptTask;54;no;11;EqZ;18;1;5;Tenhle námořník je tak statečný jak žádný jiný námořník.
AcceptTask;54;no;12;NRA;20;1;5;Ředitel továrny nechce, aby byl propuštěn ani jeden dělník.
AcceptTask;54;no;13;NRZ;7;1;3;Petr nechce, aby při lyžování nikdy spadl.
AcceptTask;54;no;14;basA;24;1;7;Pacient nebral ani jeden lék.
AcceptTask;54;no;15;basZ;36;1;7;Tento měsíc nerpšelo žádný den.
AcceptTask;54;no;16;EqA;5;1;3;Tahle povídka je dobrá jako ani jedna jiná povídka.
AcceptTask;54;no;17;EqZ;30;1;6;V tomhle lese jsou borovice vysoké jak na žádném jiném místě.
AcceptTask;54;no;18;NRA;28;1;5;Trenér nechce, aby fotbalisté prohráli ani jeden zápas.
AcceptTask;57;no;1;EqA;5;1;2;Profesor Novák je tak chytrý jak ani jeden akademik na celé fakultě.
AcceptTask;57;no;2;EqZ;30;1;5;Kváskový chléb chutná jak žádný jiný chléb.
AcceptTask;57;no;3;NRA;15;1;2;Novinář nechce, aby král potkal ani jednoho ministra.
AcceptTask;57;no;4;NRZ;36;1;2;Král nechce, aby v království zůstal žádný zloděj.
AcceptTask;57;no;5;basA;38;1;6;Rackovi neutekl ani jeden hraboš.
AcceptTask;57;no;6;basZ;34;1;7;Farmář Karel neprodal žádného králíka.
AcceptTask;57;no;7;EqA;26;1;4;Tenhle řidič jel tak rychle jak ani jeden před ním.
AcceptTask;57;no;8;EqZ;40;1;6;Tahle kniha je tak nová jak žádná jiná kniha.
AcceptTask;57;no;9;NRA;11;1;2;Uklízeč Karel nechce, aby ani jedno okno zůstalo špinavé.
AcceptTask;57;no;10;NRZ;28;1;2;Generál nechce, aby se tajného jednání zúčastnil žádný voják.
AcceptTask;57;no;11;basA;13;1;7;Na ostrov nešel ani jeden námořník.
AcceptTask;57;no;12;basZ;19;1;7;Ředitel továrny nepropustil žádného dělníka.
AcceptTask;57;no;13;EqA;32;1;7;Petr si dnes zalyžoval tak jak ani jednou předtím.
AcceptTask;57;no;14;EqZ;9;1;3;Tenhle lék pomáhá tak jak ani jeden lék.
AcceptTask;57;no;15;NRA;7;1;4;Turisté nechtějí, aby pršelo ani jeden den.
AcceptTask;57;no;16;NRZ;17;1;1;Nakladatel nechce, aby ten spisovatel vydal žádnou povídku.
AcceptTask;57;no;17;basA;22;1;7;V tomhle lese neroste ani jedna borovice.
AcceptTask;57;no;18;basZ;24;1;7;Fotbalisté neprohráli žádný zápas.
AcceptTask;59;no;1;NRA;32;1;5;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.
AcceptTask;59;no;2;NRZ;36;1;4;Petr nechce, aby Marie jedla týden žádný chléb.
AcceptTask;59;no;3;basA;8;1;7;Král nepotkal ani jednoho ministra.
AcceptTask;59;no;4;basZ;18;1;7;V království nezůstal žádný zloděj.
AcceptTask;59;no;5;EqA;24;1;3;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.
AcceptTask;59;no;6;EqZ;6;1;5;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.
AcceptTask;59;no;7;NRA;12;1;5;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.
AcceptTask;59;no;8;NRZ;14;1;6;Čtenář Karel nechce, aby mu utekla žádná nová kniha.
AcceptTask;59;no;9;basA;16;1;6;Uklízeč Karel neumyl ani jedno okno.
AcceptTask;59;no;10;basZ;28;1;5;Tajného jednání se nezúčastnil žádný voják.
AcceptTask;59;no;11;EqA;40;1;5;Tenhle námořník je tak statečný jak ani jeden jiný námořník.
AcceptTask;59;no;12;EqZ;38;1;7;Tenhle dělník je tak pracovitý jako žádný jiný.
AcceptTask;59;no;13;NRA;22;1;3;Petr nechce, aby při lyžování spadl ani jednou.
AcceptTask;59;no;14;NRZ;26;1;2;Lékař nechce, aby pacient bral žádný lék. 
AcceptTask;59;no;15;basA;20;1;7;Tento měsíc nepršelo ani jeden den.
AcceptTask;59;no;16;basZ;34;1;7;Ten spisovatel nevydal žádnou povídku.
AcceptTask;59;no;17;EqA;30;1;5;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;59;no;18;EqZ;10;1;6;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;61;no;1;basA;30;1;7;Profesor Novák nevyhodil ani jednoho akademika.
AcceptTask;61;no;2;basZ;19;1;6;Marie nejedla týden žádný chléb.
AcceptTask;61;no;3;EqA;17;1;3;Ministr zahraničí je tak chytrý jak ani jeden ministr.
AcceptTask;61;no;4;EqZ;24;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.
AcceptTask;61;no;5;NRA;22;1;5;Racek nechce, aby mu utekl ani jeden hraboš.
AcceptTask;61;no;6;NRZ;36;1;1;Starosta nechce, aby farmář Karel prodal žádného králíka.
AcceptTask;61;no;7;basA;13;1;7;Policista Karel nepředjel ani jednoho řidiče. 
AcceptTask;61;no;8;basZ;11;1;7;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.
AcceptTask;61;no;9;EqA;38;1;1;Tohle okno je tak špinavé jak ani jedno jiné.
AcceptTask;61;no;10;EqZ;15;1;7;Tenhle voják je tak poslušný jako žádný jiný voják.
AcceptTask;61;no;11;NRA;34;1;7;Kapitán nechce, aby na ostrov šel ani jeden námořník.
AcceptTask;61;no;12;NRZ;9;1;4;Ředitel továrny nechce, aby byl propuštěn žádný dělník.
AcceptTask;61;no;13;basA;5;1;7;Petr nechce při lyžování spadnout ani jednou.
AcceptTask;61;no;14;basZ;40;1;7;Pacient nebral žádný lék.
AcceptTask;61;no;15;EqA;32;1;6;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.
AcceptTask;61;no;16;EqZ;7;1;6;Tahle povídka je dobrá jako žádná jiná.
AcceptTask;61;no;17;NRA;28;1;6;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.
AcceptTask;61;no;18;NRZ;26;1;6;Trenér nechce, aby fotbalisté prohráli žádný zápas.
AcceptTask;62;no;1;EqZ;26;1;6;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.
AcceptTask;62;no;2;NRA;34;1;4;Petr nechce, aby Marie jedla týden ani chléb.
AcceptTask;62;no;3;NRZ;18;1;3;Novinář nechce, aby král potkal žádného ministra.
AcceptTask;62;no;4;basA;9;1;6;V království nezůstal ani jeden zloděj.
AcceptTask;62;no;5;basZ;12;1;7;Rackovi neutekl žádný hraboš.
AcceptTask;62;no;6;EqA;14;1;4;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.
AcceptTask;62;no;7;EqZ;20;1;4;Tenhle řidič jel tak rychle jak žádný jiný před ním.
AcceptTask;62;no;8;NRA;40;1;6;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.
AcceptTask;62;no;9;NRZ;24;1;2;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.
AcceptTask;62;no;10;basA;22;1;5;Tajného jednání se nezúčastnil ani jeden voják.
AcceptTask;62;no;11;basZ;5;1;5;Na ostrov nešel žádný námořník.
AcceptTask;62;no;12;EqA;36;1;5;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.
AcceptTask;62;no;13;EqZ;16;1;5;Petr si dnes zalyžoval tak jak nikdy předtím.
AcceptTask;62;no;14;NRA;30;1;3;Lékař nechce, aby pacient bral ani jeden lék.
AcceptTask;62;no;15;NRZ;7;1;4;Turisté nechtějí, aby pršelo žádný den.
AcceptTask;62;no;16;basA;32;1;5;Ten spisovatel nevydal ani jednu povídku.
AcceptTask;62;no;17;basZ;38;1;5;V tomhle lese neroste žádná borovice.
AcceptTask;62;no;18;EqA;28;1;5;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.
AcceptTask;63;no;1;basA;26;1;7;Profesor Novák nevyhodil ani jednoho akademika.
AcceptTask;63;no;2;basZ;32;1;7;Marie nejedla týden žádný chléb.
AcceptTask;63;no;3;EqA;20;1;2;Ministr zahraničí je tak chytrý jak ani jeden ministr.
AcceptTask;63;no;4;EqZ;30;1;3;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.
AcceptTask;63;no;5;NRA;34;1;3;Racek nechce, aby mu utekl ani jeden hraboš.
AcceptTask;63;no;6;NRZ;5;1;7;Starosta nechce, aby farmář Karel prodal žádného králíka.
AcceptTask;63;no;7;basA;17;1;7;Policista Karel nepředjel ani jednoho řidiče. 
AcceptTask;63;no;8;basZ;36;1;5;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.
AcceptTask;63;no;9;EqA;28;1;2;Tohle okno je tak špinavé jak ani jedno jiné.
AcceptTask;63;no;10;EqZ;9;1;3;Tenhle voják je tak poslušný jako žádný jiný voják.
AcceptTask;63;no;11;NRA;24;1;2;Kapitán nechce, aby na ostrov šel ani jeden námořník.
AcceptTask;63;no;12;NRZ;13;1;3;Ředitel továrny nechce, aby byl propuštěn žádný dělník.
AcceptTask;63;no;13;basA;40;1;6;Petr nechce při lyžování spadnout ani jednou.
AcceptTask;63;no;14;basZ;11;1;7;Pacient nebral žádný lék.
AcceptTask;63;no;15;EqA;15;1;3;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.
AcceptTask;63;no;16;EqZ;38;1;4;Tahle povídka je dobrá jako žádná jiná.
AcceptTask;63;no;17;NRA;7;1;3;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.
AcceptTask;63;no;18;NRZ;22;1;5;Trenér nechce, aby fotbalisté prohráli žádný zápas.
AcceptTask;64;no;1;EqZ;8;1;6;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.
AcceptTask;64;no;2;NRA;20;1;1;Petr nechce, aby Marie jedla týden ani chléb.
AcceptTask;64;no;3;NRZ;18;1;3;Novinář nechce, aby král potkal žádného ministra.
AcceptTask;64;no;4;basA;30;1;7;V království nezůstal ani jeden zloděj.
AcceptTask;64;no;5;basZ;28;1;7;Rackovi neutekl žádný hraboš.
AcceptTask;64;no;6;EqA;32;1;6;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.
AcceptTask;64;no;7;EqZ;38;1;7;Tenhle řidič jel tak rychle jak žádný jiný před ním.
AcceptTask;64;no;8;NRA;16;1;3;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.
AcceptTask;64;no;9;NRZ;24;1;2;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.
AcceptTask;64;no;10;basA;36;1;7;Tajného jednání se nezúčastnil ani jeden voják.
AcceptTask;64;no;11;basZ;34;1;6;Na ostrov nešel žádný námořník.
AcceptTask;64;no;12;EqA;12;1;6;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.
AcceptTask;64;no;13;EqZ;22;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.
AcceptTask;64;no;14;NRA;5;1;6;Lékař nechce, aby pacient bral ani jeden lék.
AcceptTask;64;no;15;NRZ;10;1;3;Turisté nechtějí, aby pršelo žádný den.
AcceptTask;64;no;16;basA;40;1;7;Ten spisovatel nevydal ani jednu povídku.
AcceptTask;64;no;17;basZ;14;1;7;V tomhle lese neroste žádná borovice.
AcceptTask;64;no;18;EqA;26;1;7;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.
AcceptTask;66;no;1;EqZ;27;1;4;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.
AcceptTask;66;no;2;NRA;23;1;3;Petr nechce, aby Marie jedla týden ani chléb.
AcceptTask;66;no;3;NRZ;19;1;2;Novinář nechce, aby král potkal žádného ministra.
AcceptTask;66;no;4;basA;21;1;7;V království nezůstal ani jeden zloděj.
AcceptTask;66;no;5;basZ;29;1;7;Rackovi neutekl žádný hraboš.
AcceptTask;66;no;6;EqA;9;1;7;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.
AcceptTask;66;no;7;EqZ;7;1;7;Tenhle řidič jel tak rychle jak žádný jiný před ním.
AcceptTask;66;no;8;NRA;38;1;6;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.
AcceptTask;66;no;9;NRZ;13;1;1;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.
AcceptTask;66;no;10;basA;40;1;7;Tajného jednání se nezúčastnil ani jeden voják.
AcceptTask;66;no;11;basZ;35;1;6;Na ostrov nešel žádný námořník.
AcceptTask;66;no;12;EqA;33;1;3;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.
AcceptTask;66;no;13;EqZ;17;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.
AcceptTask;66;no;14;NRA;11;1;6;Lékař nechce, aby pacient bral ani jeden lék.
AcceptTask;66;no;15;NRZ;31;1;1;Turisté nechtějí, aby pršelo žádný den.
AcceptTask;66;no;16;basA;25;1;7;Ten spisovatel nevydal ani jednu povídku.
AcceptTask;66;no;17;basZ;5;1;7;V tomhle lese neroste žádná borovice.
AcceptTask;66;no;18;EqA;15;1;6;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.
AcceptTask;67;no;1;basA;38;1;7;Profesor Novák nevyhodil ani jednoho akademika.
AcceptTask;67;no;2;basZ;11;1;7;Marie nejedla týden žádný chléb.
AcceptTask;67;no;3;EqA;34;1;7;Ministr zahraničí je tak chytrý jak ani jeden ministr.
AcceptTask;67;no;4;EqZ;36;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.
AcceptTask;67;no;5;NRA;7;1;2;Racek nechce, aby mu utekl ani jeden hraboš.
AcceptTask;67;no;6;NRZ;13;1;4;Starosta nechce, aby farmář Karel prodal žádného králíka.
AcceptTask;67;no;7;basA;26;1;7;Policista Karel nepředjel ani jednoho řidiče. 
AcceptTask;67;no;8;basZ;20;1;7;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.
AcceptTask;67;no;9;EqA;30;1;6;Tohle okno je tak špinavé jak ani jedno jiné.
AcceptTask;67;no;10;EqZ;9;1;7;Tenhle voják je tak poslušný jako žádný jiný voják.
AcceptTask;67;no;11;NRA;22;1;1;Kapitán nechce, aby na ostrov šel ani jeden námořník.
AcceptTask;67;no;12;NRZ;18;1;1;Ředitel továrny nechce, aby byl propuštěn žádný dělník.
AcceptTask;67;no;13;basA;5;1;7;Petr nechce při lyžování spadnout ani jednou.
AcceptTask;67;no;14;basZ;24;1;7;Pacient nebral žádný lék.
AcceptTask;67;no;15;EqA;15;1;7;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.
AcceptTask;67;no;16;EqZ;32;1;7;Tahle povídka je dobrá jako žádná jiná.
AcceptTask;67;no;17;NRA;40;1;7;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.
AcceptTask;67;no;18;NRZ;28;1;1;Trenér nechce, aby fotbalisté prohráli žádný zápas.
AcceptTask;68;no;1;EqZ;13;1;5;Profesor Novák je tak chytrý jak žádný akademik na celé fakultě.
AcceptTask;68;no;2;NRA;19;1;1;Petr nechce, aby Marie jedla týden ani chléb.
AcceptTask;68;no;3;NRZ;28;1;1;Novinář nechce, aby král potkal žádného ministra.
AcceptTask;68;no;4;basA;40;1;7;V království nezůstal ani jeden zloděj.
AcceptTask;68;no;5;basZ;17;1;7;Rackovi neutekl žádný hraboš.
AcceptTask;68;no;6;EqA;34;1;5;Farmář Karel prodá tolik králíků jako ani jeden farmář v okolí.
AcceptTask;68;no;7;EqZ;22;1;6;Tenhle řidič jel tak rychle jak žádný jiný před ním.
AcceptTask;68;no;8;NRA;7;1;3;Čtenář Karel nechce, aby mu utekla ani jedna nová kniha.
AcceptTask;68;no;9;NRZ;15;1;3;Uklízeč Karel nechce, aby žádné okno zůstalo špinavé.
AcceptTask;68;no;10;basA;9;1;7;Tajného jednání se nezúčastnil ani jeden voják.
AcceptTask;68;no;11;basZ;11;1;7;Na ostrov nešel žádný námořník.
AcceptTask;68;no;12;EqA;30;1;2;Tenhle dělník je tak pracovitý jako ani jeden jiný dělník.
AcceptTask;68;no;13;EqZ;26;1;7;Petr si dnes zalyžoval tak jak nikdy předtím.
AcceptTask;68;no;14;NRA;38;1;1;Lékař nechce, aby pacient bral ani jeden lék.
AcceptTask;68;no;15;NRZ;32;1;2;Turisté nechtějí, aby pršelo žádný den.
AcceptTask;68;no;16;basA;36;1;7;Ten spisovatel nevydal ani jednu povídku.
AcceptTask;68;no;17;basZ;24;1;7;V tomhle lese neroste žádná borovice.
AcceptTask;68;no;18;EqA;5;1;4;Zápasy v letošní sezóně byly tak těžké jako ani jeden zápas předtím.
AcceptTask;71;no;1;basA;14;1;7;Profesor Novák nevyhodil ani jednoho akademika.
AcceptTask;71;no;2;basZ;30;1;7;Marie nejedla týden žádný chléb.
AcceptTask;71;no;3;EqA;18;1;4;Ministr zahraničí je tak chytrý jak ani jeden ministr.
AcceptTask;71;no;4;EqZ;32;1;7;Zloděj ze souostroví Qwghlm je tak šikovný jako žádný jiný zloděj.
AcceptTask;71;no;5;NRA;38;1;7;Racek nechce, aby mu utekl ani jeden hraboš.
AcceptTask;71;no;6;NRZ;24;1;3;Starosta nechce, aby farmář Karel prodal žádného králíka.
AcceptTask;71;no;7;basA;7;1;7;Policista Karel nepředjel ani jednoho řidiče. 
AcceptTask;71;no;8;basZ;36;1;6;Čtenáři Karlovi neutekla minulý týden žádná nová kniha.
AcceptTask;71;no;9;EqA;26;1;7;Tohle okno je tak špinavé jak ani jedno jiné.
AcceptTask;71;no;10;EqZ;20;1;6;Tenhle voják je tak poslušný jako žádný jiný voják.
AcceptTask;71;no;11;NRA;22;1;3;Kapitán nechce, aby na ostrov šel ani jeden námořník.
AcceptTask;71;no;12;NRZ;40;1;3;Ředitel továrny nechce, aby byl propuštěn žádný dělník.
AcceptTask;71;no;13;basA;28;1;7;Petr nechce při lyžování spadnout ani jednou.
AcceptTask;71;no;14;basZ;10;1;7;Pacient nebral žádný lék.
AcceptTask;71;no;15;EqA;5;1;5;Včerejší den byl tak deštivý jak ani jeden den v tomhle měsíci.
AcceptTask;71;no;16;EqZ;12;1;7;Tahle povídka je dobrá jako žádná jiná.
AcceptTask;71;no;17;NRA;34;1;7;Hajný nechce, aby v tomhle lese rostla ani jedna borovice.
AcceptTask;71;no;18;NRZ;16;1;5;Trenér nechce, aby fotbalisté prohráli žádný zápas.
AcceptTask;73;no;1;basZ;24;1;7;Profesor Novák nevyhodil žádného akademika.
AcceptTask;73;no;2;EqA;13;1;2;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;73;no;3;EqZ;28;1;6;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;73;no;4;NRA;36;1;5;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;73;no;5;NRZ;26;1;3;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;73;no;6;basA;22;1;7;Farmář Karel neprodal ani jednoho králíka.
AcceptTask;73;no;7;basZ;40;1;7;Policista Karel nepředjel žádného řidiče.
AcceptTask;73;no;8;EqA;5;1;1;Tahle kniha je tak nová jak ani jedna jiná kniha.
AcceptTask;73;no;9;EqZ;17;1;6;Tohle okno je tak špinavé jak žádné jiné.
AcceptTask;73;no;10;NRA;32;1;5;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.
AcceptTask;73;no;11;NRZ;15;1;1;Kapitán nechce, aby na ostrov šel žádný námořník.
AcceptTask;73;no;12;basA;11;1;7;Ředitel továrny nepropustil ani jednoho dělníka.
AcceptTask;73;no;13;basZ;7;1;7;Petr nechce při lyžování nikdy spadnout.
AcceptTask;73;no;14;EqA;30;1;6;Tenhle lék pomáhá tak jak žádný jiný lék.
AcceptTask;73;no;15;EqZ;9;1;6;Včerejší den byl tak deštivý jak žádný jiný den v tomhle měsíci.
AcceptTask;73;no;16;NRA;20;1;7;Nakladatel nechce, aby ten spisovatel vydal ani jednu povídku.
AcceptTask;73;no;17;NRZ;38;1;5;Hajný nechce, aby v tomhle lese rostla žádná borovice.
AcceptTask;73;no;18;basA;34;1;7;Fotbalisté neprohráli ani jeden zápas.
AcceptTask;74;no;1;NRA;28;1;1;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.
AcceptTask;74;no;2;NRZ;34;1;1;Petr nechce, aby Marie jedla týden žádný chléb.
AcceptTask;74;no;3;basA;20;1;7;Král nepotkal ani jednoho ministra.
AcceptTask;74;no;4;basZ;22;1;7;V království nezůstal žádný zloděj.
AcceptTask;74;no;5;EqA;14;1;2;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.
AcceptTask;74;no;6;EqZ;32;1;6;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.
AcceptTask;74;no;7;NRA;40;1;4;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.
AcceptTask;74;no;8;NRZ;24;1;5;Čtenář Karel nechce, aby mu utekla žádná nová kniha.
AcceptTask;74;no;9;basA;36;1;7;Uklízeč Karel neumyl ani jedno okno.
AcceptTask;74;no;10;basZ;18;1;7;Tajného jednání se nezúčastnil žádný voják.
AcceptTask;74;no;11;EqA;38;1;3;Tenhle námořník je tak statečný jak ani jeden jiný námořník.
AcceptTask;74;no;12;EqZ;10;1;3;Tenhle dělník je tak pracovitý jako žádný jiný.
AcceptTask;74;no;13;NRA;12;1;1;Petr nechce, aby při lyžování spadl ani jednou.
AcceptTask;74;no;14;NRZ;30;1;3;Lékař nechce, aby pacient bral žádný lék. 
AcceptTask;74;no;15;basA;26;1;7;Tento měsíc nepršelo ani jeden den.
AcceptTask;74;no;16;basZ;8;1;7;Ten spisovatel nevydal žádnou povídku.
AcceptTask;74;no;17;EqA;6;1;2;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;74;no;18;EqZ;16;1;6;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;75;no;1;basZ;29;1;7;Profesor Novák nevyhodil žádného akademika.
AcceptTask;75;no;2;EqA;23;1;3;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;75;no;3;EqZ;19;1;5;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;75;no;4;NRA;17;1;7;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;75;no;5;NRZ;13;1;7;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;75;no;6;basA;31;1;7;Farmář Karel neprodal ani jednoho králíka.
AcceptTask;75;no;7;basZ;11;1;7;Policista Karel nepředjel žádného řidiče.
AcceptTask;75;no;8;EqA;15;1;4;Tahle kniha je tak nová jak ani jedna jiná kniha.
AcceptTask;75;no;9;EqZ;40;1;5;Tohle okno je tak špinavé jak žádné jiné.
AcceptTask;75;no;10;NRA;27;1;6;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.
AcceptTask;75;no;11;NRZ;25;1;4;Kapitán nechce, aby na ostrov šel žádný námořník.
AcceptTask;75;no;12;basA;36;1;7;Ředitel továrny nepropustil ani jednoho dělníka.
AcceptTask;75;no;13;basZ;5;1;7;Petr nechce při lyžování nikdy spadnout.
AcceptTask;75;no;14;EqA;38;1;4;Tenhle lék pomáhá tak jak žádný jiný lék.
AcceptTask;75;no;15;EqZ;9;1;6;Včerejší den byl tak deštivý jak žádný jiný den v tomhle měsíci.
AcceptTask;75;no;16;NRA;33;1;4;Nakladatel nechce, aby ten spisovatel vydal ani jednu povídku.
AcceptTask;75;no;17;NRZ;21;1;6;Hajný nechce, aby v tomhle lese rostla žádná borovice.
AcceptTask;75;no;18;basA;7;1;7;Fotbalisté neprohráli ani jeden zápas.
AcceptTask;76;no;1;NRA;17;1;2;Profesor Novák nechce, abychom vyhodili ani jednoho akademika.
AcceptTask;76;no;2;NRZ;27;1;1;Petr nechce, aby Marie jedla týden žádný chléb.
AcceptTask;76;no;3;basA;31;1;7;Král nepotkal ani jednoho ministra.
AcceptTask;76;no;4;basZ;29;1;7;V království nezůstal žádný zloděj.
AcceptTask;76;no;5;EqA;15;1;5;Tenhle racek je tak šikovný jak ani jeden racek na pobřeží.
AcceptTask;76;no;6;EqZ;9;1;7;Farmář Karel prodá tolik králíků jako žádný farmář v okolí.
AcceptTask;76;no;7;NRA;13;1;1;Policista Karel nechce, aby ani jeden řidič jezdil proti předpisům.
AcceptTask;76;no;8;NRZ;33;1;2;Čtenář Karel nechce, aby mu utekla žádná nová kniha.
AcceptTask;76;no;9;basA;7;1;7;Uklízeč Karel neumyl ani jedno okno.
AcceptTask;76;no;10;basZ;40;1;7;Tajného jednání se nezúčastnil žádný voják.
AcceptTask;76;no;11;EqA;38;1;6;Tenhle námořník je tak statečný jak ani jeden jiný námořník.
AcceptTask;76;no;12;EqZ;19;1;7;Tenhle dělník je tak pracovitý jako žádný jiný.
AcceptTask;76;no;13;NRA;35;1;1;Petr nechce, aby při lyžování spadl ani jednou.
AcceptTask;76;no;14;NRZ;23;1;2;Lékař nechce, aby pacient bral žádný lék. 
AcceptTask;76;no;15;basA;11;1;7;Tento měsíc nepršelo ani jeden den.
AcceptTask;76;no;16;basZ;21;1;7;Ten spisovatel nevydal žádnou povídku.
AcceptTask;76;no;17;EqA;25;1;1;V tomhle lese jsou borovice vysoké jak na ani jednom jiném místě.
AcceptTask;76;no;18;EqZ;5;1;7;Zápasy v letošní sezóně byly tak těžké jako žádný zápas předtím.
AcceptTask;77;no;1;basZ;34;1;7;Profesor Novák nevyhodil žádného akademika.
AcceptTask;77;no;2;EqA;40;1;3;Kváskový chléb chutná jak ani jeden jiný chléb.
AcceptTask;77;no;3;EqZ;13;1;7;Ministr zahraničí je tak chytrý jak žádný jiný ministr.
AcceptTask;77;no;4;NRA;36;1;1;Král nechce, aby v království zůstal ani jeden zloděj.
AcceptTask;77;no;5;NRZ;17;1;1;Racek nechce, aby mu utekl žádný hraboš.
AcceptTask;77;no;6;basA;19;1;7;Farmář Karel neprodal ani jednoho králíka.
AcceptTask;77;no;7;basZ;7;1;7;Policista Karel nepředjel žádného řidiče.
AcceptTask;77;no;8;EqA;26;1;6;Tahle kniha je tak nová jak ani jedna jiná kniha.
AcceptTask;77;no;9;EqZ;9;1;7;Tohle okno je tak špinavé jak žádné jiné.
AcceptTask;77;no;10;NRA;32;1;5;Generál nechce, aby se tajného jednání zúčastnil ani jeden voják.
AcceptTask;77;no;11;NRZ;28;1;2;Kapitán nechce, aby na ostrov šel žádný námořník.
AcceptTask;77;no;12;basA;30;1;7;Ředitel továrny nepropustil ani jednoho dělníka.
AcceptTask;77;no;13;basZ;24;1;7;Petr nechce při lyžování nikdy spadnout.
